acc,loss,val_acc,val_loss,epoch
0.009848641924113622,4.858634943095031,0.03125,4.657409250736237,0
0.035040431268777365,4.532113059437574,0.05859375,4.19946014881134,1
0.05100559818313351,4.225590993377793,0.103515625,3.8943044245243073,2
0.07474600870209365,3.962722034195313,0.119140625,3.595164716243744,3
0.09488824503311258,3.8222080129661307,0.171875,3.398004174232483,4
0.10220191110812335,3.7151741555582007,0.20703125,3.331178158521652,5
0.11154882853382261,3.644141429196792,0.201171875,3.306954950094223,6
0.12378187846796358,3.5647719306320957,0.251953125,3.186040937900543,7
0.144557119205298,3.4978674152829,0.255859375,3.1483281552791595,8
0.14171677381078313,3.4635214640494576,0.283203125,3.1043868958950043,9
0.1454488906762967,3.395036162713146,0.2265625,2.996423304080963,10
0.15343147415529512,3.379600008864287,0.32421875,2.909896105527878,11
0.15809662037621933,3.318978096720541,0.3046875,2.956483095884323,12
0.16908563134360308,3.2903505617371493,0.287109375,2.955736368894577,13
0.17001866059242232,3.285392627462964,0.283203125,2.9067364931106567,14
0.1729214182229747,3.241617537721321,0.3203125,2.8297402560710907,15
0.18432510889048598,3.2337256536280097,0.314453125,2.819835811853409,16
0.1894049347250288,3.206043467144983,0.33203125,2.8291617333889008,17
0.19666182877437569,3.1701674447028982,0.287109375,3.006446123123169,18
0.18836823555349488,3.154871263668148,0.29296875,2.7868112921714783,19
0.19324072155805636,3.14143258131764,0.341796875,2.749421566724777,20
0.20578478126883779,3.0948434620014296,0.380859375,2.8426198959350586,21
0.21449305412805406,3.051688014336352,0.376953125,2.768720805644989,22
0.21988388968594164,3.0002756582462218,0.36328125,2.680122047662735,23
0.2266224341819624,2.9422506246976083,0.34375,2.695568710565567,24
0.23450134767181963,2.910871705993092,0.345703125,2.7216177582740784,25
0.25316193241957385,2.881391147842502,0.396484375,2.518974006175995,26
0.2541986315447637,2.8283684177070443,0.41015625,2.5098603665828705,27
0.2571013892602802,2.836944862542102,0.4453125,2.5164743661880493,28
0.26570599212726564,2.786337824300837,0.37890625,2.587210088968277,29
0.259900476912505,2.8131939977772027,0.369140625,2.57972514629364,30
0.2718225171889553,2.759807386859037,0.435546875,2.438465803861618,31
0.2762803234810308,2.731689838312138,0.4453125,2.4847684800624847,32
0.2873730043170612,2.738663686747969,0.3671875,2.620690494775772,33
0.28136014934029047,2.7055748483340274,0.41015625,2.56246280670166,34
0.289653742539544,2.6688587688791685,0.45703125,2.432775139808655,35
0.29711797634472176,2.625847439288401,0.412109375,2.452989161014557,36
0.3012647728516604,2.633733531387174,0.466796875,2.305552661418915,37
0.29577026738187173,2.632385727332485,0.326171875,2.6286003291606903,38
0.3039601907402852,2.606729275404653,0.44140625,2.4981073439121246,39
0.3014721128052259,2.634371209980021,0.390625,2.5275503396987915,40
0.3045822102580356,2.6081713239063546,0.46875,2.4490249156951904,41
0.311113414893179,2.546602050867067,0.48046875,2.3342766761779785,42
0.31246112376952007,2.589219432734316,0.47265625,2.404203325510025,43
0.31132075479731086,2.5795047447292383,0.421875,2.4369205236434937,44
0.32013269757151774,2.567051349476168,0.48046875,2.2826857417821884,45
0.3137051627926626,2.555162620969563,0.412109375,2.4699826538562775,46
0.31878498858395093,2.53378404405338,0.486328125,2.2713140845298767,47
0.3238648144432106,2.542198645037881,0.443359375,2.4322147369384766,48
0.32469417370752307,2.5227883488909972,0.455078125,2.3187096416950226,49
